activity,x,y,z,alpha,beta,gamma,ts
string,float,float,float,float,float,float,datetime
S,,,,,,T
Standing,0.691624981745,-3.35143342967,-9.54164162108,0.274518376152,-0.859264104488,2.21571187265,2013-06-22T03:07:07
Standing,0.520589186948,-3.30384852555,-9.35878481634,-0.132924726016,-0.430863487327,-0.329401427412,2013-06-22T03:07:07
Standing,0.527771846727,-3.25386969718,-9.2694511806,-0.763716161302,-0.496011645899,0.584867711246,2013-06-22T03:07:07
Standing,0.543184469682,-3.27766219833,-9.21184059127,-1.66527407779,-0.349059245452,-0.410549010631,2013-06-22T03:07:07
Standing,0.649127961642,-3.32135612519,-9.68529364762,-3.8136190476,-0.0439410248443,-3.24957861085,2013-06-22T03:07:07
Standing,0.672471354764,-3.38779542219,-9.5585509991,-0.687722889627,0.486077989525,-0.615092258819,2013-06-22T03:07:07
Standing,0.570119238359,-3.4174235216,-9.53984606116,0.420783675576,-0.585651635536,0.873215939807,2013-06-22T03:07:07
Standing,0.545578712441,-3.36864184544,-9.46906778511,1.54682034817,-0.312886216762,-1.8742655934,2013-06-22T03:07:07
Standing,0.613065263175,-3.25297180434,-9.37464637494,2.51877675763,1.08400705018,-0.453279687935,2013-06-22T03:07:07
Standing,0.617853664782,-3.25117632192,-9.32347018659,2.51956201594,-0.0417413270706,-1.09056381834,2013-06-22T03:07:07
Standing,0.574009875422,-3.26599031283,-9.37000762749,0.916905831802,1.2369055305,-0.535432883107,2013-06-22T03:07:07
Standing,0.612466696206,-3.36295561649,-9.22964720468,0.705525297451,-0.380043891694,-0.538975243326,2013-06-22T03:07:07
Standing,0.620846426704,-3.33138211407,-9.46412968939,-1.31770517428,-1.84154279741,-0.414604702255,2013-06-22T03:07:07
Standing,0.57520691232,-3.32554611052,-9.79198551483,0.289334683968,2.71739609737,0.0963537854463,2013-06-22T03:07:07
Standing,0.800860427923,-3.388244335,-9.3053643014,2.58173167843,3.04531070466,1.94811317182,2013-06-22T03:07:07
Standing,0.805648867776,-3.29307481159,-9.07133059593,0.83865603638,1.16240374803,1.58116168554,2013-06-22T03:07:07
Standing,0.641646063188,-3.35188226485,-9.2667577768,-0.349918675349,1.38133030739,2.70118037451,2013-06-22T03:07:08
Standing,0.487070400238,-3.36071092457,-9.3779380643,-1.38789155786,-0.506952488372,0.148869415767,2013-06-22T03:07:08
Standing,0.605583345883,-3.34604647594,-9.62020176491,0.00606428792514,-1.0134042385,-0.196044998756,2013-06-22T03:07:08
Standing,0.429459886258,-3.48565834198,-9.4841806899,0.573599660024,0.953061651617,-2.02631520928,2013-06-22T03:07:08
Standing,0.824503196716,-3.16348859935,-9.42088431231,0.290543173883,0.389386016333,-1.11370236481,2013-06-22T03:07:08
Standing,0.675763426571,-3.34365235648,-9.25762974825,-0.822704823264,1.24519972803,-1.19034733258,2013-06-22T03:07:08
Standing,0.556502257516,-3.50062215715,-9.51530545762,0.224863381133,-0.453632616616,-2.38683543211,2013-06-22T03:07:08
Standing,0.579247141321,-3.49762931375,-9.39200438264,-0.747794083212,0.187528379851,-2.81720586516,2013-06-22T03:07:08
Standing,0.709282228122,-3.33901339896,-9.39275242453,1.1948708388,-1.52231309582,-1.323583726,2013-06-22T03:07:08
Standing,0.746093128879,-3.26943188125,-9.20555583475,0.571173929012,0.59570855548,-1.39540295168,2013-06-22T03:07:08
Standing,0.743698927219,-3.34021061396,-9.35100339609,-0.831723661177,-1.36270203364,0.288359114175,2013-06-22T03:07:08
Standing,0.764199242401,-3.3087866167,-9.60194572152,0.00404588948541,-0.808987562255,0.363098219044,2013-06-22T03:07:08
Standing,0.665588085783,-3.38629904615,-9.42118366058,1.81351703715,1.56516997154,1.79074497301,2013-06-22T03:07:08
Standing,0.558297899628,-3.356371498,-9.29444062846,-0.267195239423,0.391362555685,-1.04979996871,2013-06-22T03:07:08
Standing,0.677559074391,-3.34724361787,-9.40666866688,1.32652615015,0.019274683781,0.725186103699,2013-06-22T03:07:08
Standing,0.688183364807,-3.38749598258,-9.3397806032,-1.24744824765,0.32691179678,-0.138539808525,2013-06-22T03:07:08
Standing,0.640897854334,-3.36894093342,-9.46472823981,0.0736795250833,-0.95335150777,0.0800951537872,2013-06-22T03:07:08
Standing,0.67501525796,-3.3696892082,-9.5000423307,1.81154055115,1.42111370471,2.00175683723,2013-06-22T03:07:08
Standing,0.678157590557,-3.36430234123,-9.28815591303,0.282447612128,0.0974370707909,0.222312532262,2013-06-22T03:07:08
Standing,0.575356563623,-3.37941557938,-9.36701453749,1.46352672485,-0.75944409142,0.793879503976,2013-06-22T03:07:08
Standing,0.658854344238,-3.43448230889,-9.42642070272,-0.340911229979,0.456100716145,-0.558223836985,2013-06-22T03:07:09
Standing,0.604236659965,-3.39557643602,-9.50243700728,0.766056301505,0.159037939936,1.002176368,2013-06-22T03:07:09
Standing,0.605583389266,-3.43358458374,-9.34232460686,0.559779359208,-0.0495070187031,0.223548489677,2013-06-22T03:07:09
Standing,0.660949277541,-3.32270313533,-9.23383722312,0.417343794875,-1.03385574587,0.645124547238,2013-06-22T03:07:09
Standing,0.739359391044,-3.37028768783,-9.33289741043,-0.695195916992,0.525723502397,0.640103611146,2013-06-22T03:07:09
Standing,0.620846449965,-3.44435845467,-9.20750086844,-2.85094294423,0.263661150136,-0.857827950493,2013-06-22T03:07:09
Standing,0.746541996024,-3.42685078197,-9.52922210183,-1.67434777066,-0.031064123897,1.05659984891,2013-06-22T03:07:09
Standing,0.504577999878,-3.46650463737,-9.5495727794,0.0644051153662,-0.611902720559,1.63209312552,2013-06-22T03:07:09
Standing,0.492756665714,-3.43253684651,-9.39305173627,-0.217474383772,1.00600981167,2.76299017141,2013-06-22T03:07:09
Standing,0.563984146837,-3.42340919015,-9.33978058494,0.76435355669,-0.480213311627,0.577403915309,2013-06-22T03:07:09
Standing,0.606930118852,-3.37522579041,-9.43225664233,-0.210283848762,0.373825698146,0.71365674438,2013-06-22T03:07:09
Standing,0.616806193565,-3.38704707434,-9.45350518206,0.414868571673,0.437567931647,1.21225420385,2013-06-22T03:07:09
Standing,0.666485905412,-3.37836812985,-9.22785153859,0.069922060596,3.53553515262,1.07313691083,2013-06-22T03:07:09
Standing,0.792630368849,-3.30714063046,-9.31344450367,-1.04859785542,0.801635664027,0.991535787046,2013-06-22T03:07:09
Standing,0.672770673354,-3.37941561134,-9.44198319617,-2.24382087585,1.3035829044,3.95158459997,2013-06-22T03:07:09
Standing,0.587776505285,-3.44600452311,-9.50079061005,-2.04796541484,-2.6419306179,5.85489279805,2013-06-22T03:07:09
Standing,0.436792156242,-3.44061749631,-9.36043072952,0.47341396503,-0.907465549874,2.69473715825,2013-06-22T03:07:09
Standing,0.806845941206,-3.37866737309,-9.05621745368,-4.60286405478,-1.41807747218,0.0477248962837,2013-06-22T03:07:09
Standing,1.08277770081,-3.07250906413,-9.88161858561,-2.1974660895,-4.33555521011,6.91126522301,2013-06-22T03:07:09
Standing,0.318728096008,-3.20658419955,-9.90062219597,-0.859828288786,3.88724464488,6.43644754738,2013-06-22T03:07:09
Standing,0.0980126304626,-3.2447419295,-8.5689973793,0.952185039526,-0.493582393071,4.67615027703,2013-06-22T03:07:10
Standing,0.208295544434,-3.39587585279,-8.92318977007,-5.1593767693,-1.55502735407,-0.733189964828,2013-06-22T03:07:10
Standing,0.278924493408,-3.41607694756,-9.57336508534,-2.3104557745,-7.14544935776,-1.35874393902,2013-06-22T03:07:10
Standing,0.584783755493,-3.26419463362,-9.65641391889,-3.61192783028,-1.0057611501,-4.74962475637,2013-06-22T03:07:10
Standing,0.476745405579,-3.23097503992,-9.67616597299,-0.0731686149272,-1.67710375199,-1.26642539465,2013-06-22T03:07:10
Standing,0.358531712308,-3.27826067797,-9.42956343945,-0.831715443605,-0.403075983266,-3.24950774764,2013-06-22T03:07:10
Standing,0.506074394182,-3.18174443268,-9.53371075501,0.281258065315,-0.484783135069,-2.81866261644,2013-06-22T03:07:10
Standing,0.425718972422,-3.18892684358,-9.50079088405,0.351530733395,0.359112510178,-2.67582500477,2013-06-22T03:07:10
Standing,0.57415946736,-3.18084660705,-9.62947878489,3.40433127409,1.52254083994,1.01864278015,2013-06-22T03:07:10
Standing,0.380977330039,-3.2610522348,-9.33394499239,1.31908380528,-0.0761954159259,-1.11952157926,2013-06-22T03:07:10
Standing,0.302716881539,-3.27272415969,-9.32436778845,0.487000118424,0.636273475848,-1.83022965627,2013-06-22T03:07:10
Standing,0.408660307284,-3.31761523989,-9.29069929107,-1.03270240439,0.231573054817,-5.30188055548,2013-06-22T03:07:10
Standing,0.429011016829,-3.2887351367,-9.53490785584,-1.86636199731,0.941644883697,-5.59521327467,2013-06-22T03:07:10
Standing,0.447416445516,-3.32734176634,-9.37719000414,-0.134890713259,1.48515846756,-2.6870476459,2013-06-22T03:07:10
Standing,0.550516739666,-3.21750783367,-9.5784524716,-2.49494942927,1.58067193964,-4.89193217461,2013-06-22T03:07:10
Standing,0.447566081979,-3.14194076614,-9.3861684339,-0.273025953138,1.27559887232,-3.11203994531,2013-06-22T03:07:10
Standing,0.720804337311,-3.25611435828,-9.34950696982,-3.40459146161,2.36118060126,-3.21043543705,2013-06-22T03:07:10
Standing,0.618302560469,-3.21182146317,-9.66269884438,-0.288284115496,-3.44357113776,-0.514041264235,2013-06-22T03:07:10
Standing,0.473004465485,-3.26449397276,-9.51380900851,1.04074804707,-1.20381689251,-0.996994388854,2013-06-22T03:07:10
Standing,0.522684165916,-3.24040220895,-9.80919409499,3.62362965188,-0.947397183639,-1.41344542998,2013-06-22T03:07:10
Standing,0.524779069964,-3.2502784826,-9.41834039998,2.72254755411,1.52536779121,-1.69844937381,2013-06-22T03:07:11
Standing,0.530764577111,-3.32509709268,-9.35205104198,2.51072972757,1.17491644114,-1.06446171681,2013-06-22T03:07:11
Standing,0.276679929352,-3.29157826031,-9.17577803151,0.417992316001,-1.83118630964,-1.50563473436,2013-06-22T03:07:11
Standing,0.636857623335,-3.26673854138,-9.52159029177,-1.18063309603,-0.969691347977,-1.66581878538,2013-06-22T03:07:11
Standing,0.476895050032,-3.31192897442,-9.34247418054,0.688556279427,-3.17216930222,0.603711402753,2013-06-22T03:07:11
Standing,0.595557672097,-3.30669190488,-9.57545990219,-1.59276895171,0.302309668833,-2.65577839955,2013-06-22T03:07:11
Standing,0.401477700021,-3.34454999944,-9.36806234778,1.74188553495,0.126518542183,-0.232821245208,2013-06-22T03:07:11
Standing,0.567126522816,-3.33482358259,-9.43629693069,0.777338706797,0.490417934412,-1.65989199545,2013-06-22T03:07:11
Standing,0.333691838118,-3.38061261628,-9.27034899024,2.31179662601,-0.650384913477,-2.49927229868,2013-06-22T03:07:11
Standing,0.527771830744,-3.30624297837,-9.39364999443,0.0865886293054,-1.04987083192,-3.71494800042,2013-06-22T03:07:11
Standing,0.536151547971,-3.25641355072,-9.56289023388,-0.545352345494,-1.32629253634,-1.39311409125,2013-06-22T03:07:11
Standing,0.544531237798,-3.2808045081,-9.44931567622,1.47652500173,4.21306814706,0.322748369594,2013-06-22T03:07:11
Standing,0.408809924339,-3.35637139753,-9.36102945347,0.0140945172366,-0.839000534046,-1.7420450839,2013-06-22T03:07:11
Standing,0.408959589342,-3.34305371473,-9.29354253341,0.710026338753,-1.05731381713,-1.59656173441,2013-06-22T03:07:11
Standing,0.574608384738,-3.36475113074,-9.47624991517,-1.16377181357,-0.544569114895,-1.82274633026,2013-06-22T03:07:11
Standing,0.48901570507,-3.38480263358,-9.55750349934,0.636659541618,0.842425713832,1.58154972567,2013-06-22T03:07:11
Standing,0.246004220581,-3.53548764577,-9.60508785547,1.25475729712,3.4374760477,4.90938288105,2013-06-22T03:07:11
Standing,0.447715692183,-3.48131897934,-9.19567975975,3.24429994184,5.81899161622,-2.8457088849,2013-06-22T03:07:11
Standing,0.77317748036,-3.34544783419,-9.37434723673,-1.50044357715,-1.87598594729,-3.94622290147,2013-06-22T03:07:11
Standing,0.810886174774,-3.27855989381,-9.48088888182,0.792067155969,-0.98522821407,-1.88174422365,2013-06-22T03:07:11
Standing,0.748636949876,-3.33347677794,-9.35549254247,0.300377685793,0.70856526524,0.732567030231,2013-06-22T03:07:12
Standing,0.566228681211,-3.39138669728,-9.26705664101,-2.27316977182,2.77560873245,0.436283402516,2013-06-22T03:07:12
Standing,0.619350041962,-3.44420860701,-9.52892282662,0.435335313562,0.917486504603,2.0051934896,2013-06-22T03:07:12
Standing,0.387711031342,-3.41652587864,-9.30850649015,-0.877237427124,-0.191743593745,-0.402886845723,2013-06-22T03:07:12
Standing,0.655861599013,-3.38360556015,-9.40936201589,-1.15324670551,0.444736615387,-0.827620958641,2013-06-22T03:07:12
Standing,0.566079056165,-3.40949276513,-9.32317062826,0.643754827506,-1.75757810801,2.07721079076,2013-06-22T03:07:12
Standing,0.650474663544,-3.39153640795,-9.58159493435,-0.73938025065,2.83224978369,1.15621677058,2013-06-22T03:07:12
Standing,0.455796150185,-3.35352847029,-9.2776813036,2.18030609298,-0.575048353819,2.1647938796,2013-06-22T03:07:12
Standing,0.531662397025,-3.34006082337,-9.20106646575,-3.44716637858,1.52432938901,-1.11781349836,2013-06-22T03:07:12
Standing,0.611718519603,-3.35936418157,-9.40397535441,-0.0543159721368,-3.65052352173,2.35833198549,2013-06-22T03:07:12
Standing,0.631470674166,-3.46007033,-9.6383078419,-1.01402194373,1.43007501962,0.59873107427,2013-06-22T03:07:12
Standing,0.476296474501,-3.45124181185,-9.30730940759,0.577637102236,-0.628645381844,2.65474853509,2013-06-22T03:07:12
Standing,0.580593893455,-3.42101486976,-9.40711778062,-1.837312349,0.103933681259,-3.08176235705,2013-06-22T03:07:12
Standing,0.45519759977,-3.38016373086,-9.44796838979,0.45090694425,1.27514327735,0.184039113681,2013-06-22T03:07:12
Standing,0.575506221777,-3.38435362487,-9.33469319867,1.0817061302,0.777991096585,-0.794406228955,2013-06-22T03:07:12
Standing,0.509216751895,-3.35726920946,-9.31524040151,0.805400058755,0.288600118467,-1.57391186663,2013-06-22T03:07:12
Standing,0.645536613486,-3.36415263513,-9.48837070721,0.110494418132,-0.126375615139,-2.21468456951,2013-06-22T03:07:12
Standing,0.587626871106,-3.36849224437,-9.32272201684,1.28593124098,-0.773193689106,-0.159414907681,2013-06-22T03:07:12
Standing,0.538396112027,-3.32809008393,-9.28695855648,-2.04755474972,1.86571355623,-1.86543821423,2013-06-22T03:07:12
Standing,0.718859048462,-3.35936424094,-9.47684853865,-0.391276111104,-1.25019088877,1.03722452323,2013-06-22T03:07:12
Standing,0.523881259896,-3.40979216821,-9.48118844928,-0.240852400413,0.298810130698,-1.22025480997,2013-06-22T03:07:13
Standing,0.516249742104,-3.38854364674,-9.47625040836,1.01006448944,2.32580598433,0.421707538703,2013-06-22T03:07:13
Standing,0.580743541333,-3.35292987878,-9.2037598313,-1.55704204643,-0.742798013278,-3.48419176686,2013-06-22T03:07:13
Standing,0.754772100764,-3.27511829057,-9.41280379037,-0.731891001586,1.14675450398,-0.0149050152311,2013-06-22T03:07:13
Standing,0.553060597196,-3.33272858764,-9.33379512645,-1.29351018964,-0.748622617175,0.33215039179,2013-06-22T03:07:13
Standing,0.540491033913,-3.46066889868,-9.20974534287,-9.41594681807,10.665992672,-2.73576695836,2013-06-22T03:07:13
Standing,0.835277131586,-3.3472435585,-9.67945821947,-3.51255092574,0.470910487256,-1.72290358547,2013-06-22T03:07:13
Standing,0.622941326186,-3.33302810488,-9.55286469709,0.36749192499,-2.45710932749,2.748402168,2013-06-22T03:07:13
Standing,0.782305428989,-3.25686240473,-9.79452909837,0.671236253714,2.25888315051,-1.82948772697,2013-06-22T03:07:13
Standing,0.575955164271,-3.1812953783,-9.25463688772,3.36655990109,-1.36135435194,2.42146577187,2013-06-22T03:07:13
Standing,0.671573555399,-3.19341619317,-9.20405938108,-1.77013775868,0.945199570274,-1.6348896611,2013-06-22T03:07:13
Standing,0.703446352442,-3.16468582348,-9.13178412392,-1.37192620412,-2.08894398854,2.31955444025,2013-06-22T03:07:13
Standing,0.756717371346,-3.30175385482,-9.59476322614,-2.74647413366,0.812781358813,-1.42695074168,2013-06-22T03:07:13
Standing,0.542286685159,-3.29711507084,-9.4075667665,-0.880164910235,-5.1902086701,0.131037192567,2013-06-22T03:07:13
Standing,0.675763436845,-3.33108280689,-9.72060863357,0.113416345045,0.222149341434,-2.469035905,2013-06-22T03:07:13
Standing,0.620846417999,-3.32479789967,-9.40846444599,2.89058664284,-6.35248616635,-2.38423270315,2013-06-22T03:07:13
Standing,0.532410605594,-3.18383942763,-9.66658891062,3.11338848078,-11.6994822557,-7.97090247839,2013-06-22T03:07:13
Standing,0.374393275474,-3.1878794009,-9.46802006616,4.69605216761,-2.50161419979,0.528946017664,2013-06-22T03:07:13
Standing,0.506224019228,-3.29906030489,-9.3399304052,-0.518257358583,1.49263976586,-0.841151296583,2013-06-22T03:07:13
Standing,0.494402656522,-3.34499888485,-9.32646280167,1.22017722329,-0.990475506899,-0.686462773086,2013-06-22T03:07:13
Standing,0.557549720742,-3.37791924901,-9.51111595177,-0.449107989817,0.856238650851,-0.694688882168,2013-06-22T03:07:14
Standing,0.501285973951,-3.37208330939,-9.47819560588,2.39775498361,1.31870643732,2.00851936484,2013-06-22T03:07:14
Standing,0.469413158428,-3.34380184795,-9.41026024337,0.669449358833,1.96841868389,-0.751494765082,2013-06-22T03:07:14
Standing,0.465073690752,-3.34873989344,-9.3542955969,-1.00829429651,0.435608067561,0.0834230167179,2013-06-22T03:07:14
Standing,0.450858095562,-3.39677354141,-9.37135412846,0.311720522251,-1.26722089825,0.442815037714,2013-06-22T03:07:14
Standing,0.495749378117,-3.3592147038,-9.60598593683,0.390347472181,-0.848544816277,-0.963130737836,2013-06-22T03:07:14
Standing,0.503231264584,-3.30773912608,-9.41684404221,0.456189188439,1.04982867685,0.735283684613,2013-06-22T03:07:14
Standing,0.623988798545,-3.33227983009,-9.34097762184,-0.724302661418,-0.978234420525,-1.04110652528,2013-06-22T03:07:14
Standing,0.566079064156,-3.37851783595,-9.77881733264,1.36115243448,0.477930641062,0.74022047064,2013-06-22T03:07:14
Standing,0.314538261369,-3.42610254828,-9.28037454301,1.78822858191,3.21596148697,0.32876371186,2013-06-22T03:07:14
Standing,0.535403341686,-3.32255331963,-9.39409932736,0.950135022279,-1.84283114185,-1.02561320164,2013-06-22T03:07:14
Standing,0.463128388203,-3.27272402726,-9.58832888224,1.36874184186,0.0531927728742,-0.525922271574,2013-06-22T03:07:14
Standing,0.510713148482,-3.30085603205,-9.40277783346,-0.0928491113295,3.02194462751,0.817096490904,2013-06-22T03:07:14
Standing,0.431405229906,-3.39437940369,-9.30850664541,2.89817583678,-0.6677580866,0.689937951991,2013-06-22T03:07:14
Standing,0.472854841581,-3.37462737242,-9.32451760415,-2.03229183824,2.05810269623,-2.4460909517,2013-06-22T03:07:14
Standing,0.658405456543,-3.36789359805,-9.35324810627,-0.919666508887,0.217235233769,-2.58282557591,2013-06-22T03:07:14
Standing,0.646434439109,-3.45438396406,-9.52458315345,-0.0197965245743,-0.777997073,-0.875721018406,2013-06-22T03:07:14
Standing,0.663642763541,-3.40694887107,-9.43988795919,0.460272307541,-0.221386094474,1.31796749623,2013-06-22T03:07:14
Standing,0.517446842934,-3.39497789017,-9.24595813617,0.669132075202,-0.0124197618557,1.4608709552,2013-06-22T03:07:14
Standing,0.537797538066,-3.33841505176,-9.46173510414,-0.160648997466,-0.424249649735,0.120031076431,2013-06-22T03:07:14
Standing,0.521187764762,-3.36385323662,-9.39679232931,-0.0914187469873,1.96744858358,1.11269736651,2013-06-22T03:07:15
Standing,0.672321762826,-3.31492178643,-9.36417158742,-0.575956075287,0.213825822115,-0.376289875652,2013-06-22T03:07:15
Standing,0.487369661746,-3.38839398173,-9.39230342039,-0.994807340937,0.780640623013,0.0456580370181,2013-06-22T03:07:15
Standing,0.538845024411,-3.40829572824,-9.39993512085,0.814263669946,-1.06637384962,0.272811362468,2013-06-22T03:07:15
Standing,0.568772541024,-3.38510195445,-9.20884759431,-0.996070285603,1.48489134313,0.971130276736,2013-06-22T03:07:15
Standing,0.645985535431,-3.36475124491,-9.4021795753,-1.27596322022,-1.6790975269,0.117327255335,2013-06-22T03:07:15
Standing,0.617704032887,-3.30788886072,-9.50123985166,0.677254290703,0.344498386634,0.350961773301,2013-06-22T03:07:15
Standing,0.586878688796,-3.30818826722,-9.31957951756,-1.27417723247,1.419180441,0.905048196516,2013-06-22T03:07:15
Standing,0.429759197998,-3.35352844289,-9.53820024845,-0.992405142062,0.00959532355391,-0.437222713609,2013-06-22T03:07:15
Standing,0.52388124848,-3.41652563205,-9.49525442057,-0.576659584772,3.31213908822,1.40663391711,2013-06-22T03:07:15
Standing,0.547224723799,-3.35203209882,-9.53176594109,-0.222789658328,0.496190885004,-1.13338579606,2013-06-22T03:07:15
Standing,0.476745396445,-3.35292992444,-9.44766940685,1.30246115255,0.971883305092,0.996330046235,2013-06-22T03:07:15
Standing,0.501136330425,-3.3219546756,-9.34711279099,0.122435796607,0.773197851252,-0.212342977374,2013-06-22T03:07:15
Standing,0.531662397025,-3.38345591341,-9.2854624864,-0.362939470506,-0.768419867123,-1.55379087638,2013-06-22T03:07:15
Standing,0.787841983795,-3.32779066545,-9.3183826268,-0.368273634805,-0.910131991693,-0.211857700438,2013-06-22T03:07:15
Standing,0.657208364846,-3.31387434546,-9.45245781017,-0.580052481242,-1.04904768741,0.422229060999,2013-06-22T03:07:15
Standing,0.623390270963,-3.32030886289,-9.4128039913,-1.62100911588,2.12869227441,0.561154468386,2013-06-22T03:07:15
Standing,0.646883347354,-3.29217696598,-9.53131651682,1.15847980435,-0.29166097703,1.28796418276,2013-06-22T03:07:15
Standing,0.526574727631,-3.3644518738,-9.32691211634,-0.993590926935,1.91243055605,0.146962659071,2013-06-22T03:07:15
Standing,0.531961672233,-3.37702135945,-9.22485915755,-0.651717173891,-2.31453745286,0.284746797877,2013-06-22T03:07:15
Standing,0.675913065316,-3.25611426466,-9.52174007551,-0.305016318054,-1.19240567412,1.1361801972,2013-06-22T03:07:16
Standing,0.722749644426,-3.23486578544,-9.40038366833,0.116404872972,0.353327126508,0.581163454199,2013-06-22T03:07:16
Standing,0.468515346505,-3.22633628333,-9.31987884757,0.883630164022,0.0644763587749,0.232462473513,2013-06-22T03:07:16
Standing,0.531961667666,-3.28918420934,-9.53535722531,-1.96387340644,0.657352773648,-1.90419206725,2013-06-22T03:07:16
Standing,0.557250450672,-3.30699092893,-9.39140535731,-0.787791510909,0.222002932594,-0.056029755979,2013-06-22T03:07:16
Standing,0.496198298634,-3.34425087036,-9.4567975564,0.188777250592,-0.139398824875,-0.474107869561,2013-06-22T03:07:16
Standing,0.549319652535,-3.15436066899,-9.65446830125,-0.653118483249,-1.46956044993,0.43712954556,2013-06-22T03:07:16
Standing,0.459985989391,-3.23905563263,-9.124751531,-1.41038134308,0.0174058216276,-1.46856452297,2013-06-22T03:07:16
Standing,0.528370365176,-3.2662895829,-9.17188709305,-1.4229717296,-3.43325499079,0.504675847583,2013-06-22T03:07:16
Standing,0.677110157013,-3.37597388709,-9.59102246871,-2.59779350859,-2.57489956827,-1.62105585999,2013-06-22T03:07:16
Standing,0.715716658783,-3.32629433964,-9.56004702807,-0.643525215756,-0.482542566217,-1.67240170036,2013-06-22T03:07:16
Standing,0.599897135207,-3.25611414821,-9.55376257751,-1.8871464764,1.92472596377,-3.44324777099,2013-06-22T03:07:16
Standing,0.56099138677,-3.1938650489,-9.34801050701,2.06392009641,1.10746127946,1.45518418239,2013-06-22T03:07:16
Standing,0.528220730854,-3.21900422341,-9.59251851595,-0.368442762028,-0.696861149128,-0.823362015529,2013-06-22T03:07:16
Walking_in_pocket,3.47338835073,9.57306559093,2.78774850325,-11.4077401168,167.316412022,-242.223588423,2013-06-22T03:09:27
Walking_in_pocket,3.18862740626,2.7700913208,-6.24258140752,27.2533529582,-3.53800938865,143.22417648,2013-06-22T03:09:28
Walking_in_pocket,0.755520261383,3.09510419617,-1.61354228134,51.0377347993,-41.4847999997,283.623250115,2013-06-22T03:09:28
Walking_in_pocket,0.961870516968,11.90097761,-4.47416435242,170.893026921,-129.876989634,281.655499936,2013-06-22T03:09:28
Walking_in_pocket,1.53872351599,3.09076470566,-4.63098456116,113.633775259,136.389889196,-14.911831213,2013-06-22T03:09:28
Walking_in_pocket,-0.446069696808,11.2793831501,2.94890825729,-7.11913263889,175.254895008,-33.856967678,2013-06-22T03:09:28
Walking_in_pocket,-0.32396541214,11.5957174828,-0.916679960632,88.5032485101,224.960872692,-76.4830513068,2013-06-22T03:09:28
Walking_in_pocket,-0.366761766815,12.5336456909,2.78340877527,-50.5443970657,5.39898492803,-21.9315581324,2013-06-22T03:09:28
Walking_in_pocket,-0.506672926331,15.3100217911,-1.49353287746,-78.5333101711,-8.39407282483,-32.3018463021,2013-06-22T03:09:28
Walking_in_pocket,1.66935710754,10.0733044291,1.28000002603,-178.212407899,-62.4808766404,-5.2492548017,2013-06-22T03:09:28
Walking_in_pocket,3.34425080643,11.5300262825,-1.8640354839,-115.265644056,144.734973343,27.597833549,2013-06-22T03:09:28
Walking_in_pocket,0.817470256739,10.4310876474,-0.481234533691,-78.7869014346,68.9679512574,-29.2813044247,2013-06-22T03:09:28
Walking_in_pocket,1.63509009628,11.033977626,1.15041389771,-84.5603442268,15.3057692035,-16.2512500922,2013-06-22T03:09:28
Walking_in_pocket,0.522983430278,7.54727182083,0.0848445213318,-104.6134108,-65.1107043765,3.64497015105,2013-06-22T03:09:28
Walking_in_pocket,1.59319156723,7.52093531031,1.30079954335,-66.6886146785,-46.550642024,4.97217537142,2013-06-22T03:09:28
Walking_in_pocket,2.49176545087,6.42843174978,0.686686963654,-24.5737382657,-26.9741638533,4.20822426228,2013-06-22T03:09:28
Walking_in_pocket,0.840514438585,6.50818830032,1.97820897557,14.8627750868,-7.80050035766,11.197417248,2013-06-22T03:09:28
Walking_in_pocket,0.79113404761,6.02904869308,2.15059178737,52.5333754728,30.7516255869,13.8216954554,2013-06-22T03:09:28
Walking_in_pocket,-0.315585706329,8.72043048818,3.71101257324,89.155101274,39.6890510593,6.15578226778,2013-06-22T03:09:28
Walking_in_pocket,-1.58137019653,14.0071274674,8.89161634527,30.3351138212,-0.82899665479,-5.29550073191,2013-06-22T03:09:28
Walking_in_pocket,1.26144499969,10.1152028851,5.07331331787,-31.2865489273,39.9115000753,-17.9261200522,2013-06-22T03:09:28
Walking_in_pocket,5.94390511574,3.5341409256,3.59594132902,34.1027930164,-25.5089824084,1.90073492431,2013-06-22T03:09:29
Walking_in_pocket,4.8092028011,17.8288715752,-3.22304463964,142.96025797,163.570422093,48.9125999862,2013-06-22T03:09:29
Walking_in_pocket,0.94047233963,11.0803652832,5.39638075826,7.98958816841,118.361987373,-18.8402862311,2013-06-22T03:09:29
Walking_in_pocket,1.66052848892,4.90242717438,-2.61746081884,55.880417468,159.450684212,26.2389776589,2013-06-22T03:09:29
Walking_in_pocket,1.80133747406,10.643872393,-4.50169767151,20.9011182282,-12.8069333966,33.2700392773,2013-06-22T03:09:29
Walking_in_pocket,-3.65130731547,12.1308211155,3.96868845385,105.671188536,73.420790634,-35.6553462412,2013-06-22T03:09:29
Walking_in_pocket,4.46503645859,8.51258385656,-1.32563953171,49.2105328378,132.336499773,-42.7180316354,2013-06-22T03:09:29
Walking_in_pocket,-1.01214876096,9.7297364863,-1.28538700716,19.057696275,111.338852189,-0.976814701673,2013-06-22T03:09:29
Walking_in_pocket,-0.314987160481,10.0608842523,-0.413747956129,25.7247873578,82.4181100352,-6.41302170608,2013-06-22T03:09:29
Walking_in_pocket,0.237774159224,8.65488914467,-1.50759885788,28.9710225911,86.325975448,0.76790285382,2013-06-22T03:09:29
