activity,x,y,z,alpha,beta,gamma,ts
Rest,-0.0954687877738,0.0154126731873,-10.0183869536,0.281900770108,-0.375826436644,0.297124381314,2013-06-22T03:05:40
Rest,-0.0887351035961,0.0412999786377,-10.0902129851,0.073555314358,0.189385444253,0.296541494037,2013-06-22T03:05:40
Rest,-0.133776015478,-0.0643441717662,-10.0543005082,0.144161667861,0.0489354606027,-0.267604970732,2013-06-22T03:05:40
Rest,-0.0809539482006,0.0197521636249,-10.0556467352,0.00570504390381,-0.0902868432356,-0.551270490966,2013-06-22T03:05:40
Rest,-0.148889413458,-0.00404021519448,-10.0183874285,0.285525466123,0.329329550344,-0.690192376538,2013-06-22T03:05:40
Rest,-0.137666595459,0.0493804074569,-10.0710593536,0.489154242694,0.115869556896,0.300536807856,2013-06-22T03:05:40
Rest,-0.131980364233,0.00972644403033,-10.0300589059,0.00189084098842,-0.30139418336,0.0142780752355,2013-06-22T03:05:40
Rest,-0.119859716901,0.0136170220848,-9.99983192726,-0.346824412892,-0.157361061793,0.153539864437,2013-06-22T03:05:40
Rest,-0.119859720041,0.00209492648831,-10.0138980264,-0.418214190427,-0.368129213656,0.505998076157,2013-06-22T03:05:40
Rest,-0.125246677772,0.0420481660857,-10.0505591297,0.0707959979746,0.121035487765,-0.0544401295013,2013-06-22T03:05:40
Rest,-0.142006083685,0.00793079328468,-10.0740524527,0.00206707604401,-0.159619880057,-0.408465029202,2013-06-22T03:05:40
Rest,-0.146644851685,-0.00389057755505,-10.0300592164,-1.96438857374e-05,0.0510448417979,0.227577954442,2013-06-22T03:05:40
Rest,-0.103100305566,0.018255787516,-10.0393362364,-0.139665002149,0.0534379159675,-0.125545693794,2013-06-22T03:05:40
Rest,-0.154874924458,0.0205003511443,-10.1530608335,0.34639197654,-0.303555858191,0.159637289035,2013-06-22T03:05:40
Rest,-0.112677118485,0.00463876557385,-10.0698627825,-0.0683404916071,0.0531039704099,-0.548970371403,2013-06-22T03:05:40
Rest,-0.110282917396,0.0184054251197,-10.0415812023,-0.000714943141558,0.19265360973,0.0167900857436,2013-06-22T03:05:40
Rest,-0.132130008686,0.0190039753921,-10.0345481071,0.0655184495411,0.121938793623,0.441937465127,2013-06-22T03:05:40
Rest,-0.124947400852,0.0190039761056,-10.0554974994,-0.0749016220166,0.334156599777,0.794548275546,2013-06-22T03:05:40
Rest,-0.0926256790106,-0.00808043088844,-9.98157654146,0.136889584128,-0.370941464006,-0.19407318184,2013-06-22T03:05:40
Rest,-0.0834977783314,0.0246902051198,-10.0625300284,-0.0745224731465,0.0535445242814,-0.0529655290121,2013-06-22T03:05:40
Rest,-0.115370592784,0.041449618382,-10.0132997683,-0.14245229296,-0.015708272825,-0.548009769329,2013-06-22T03:05:41
Rest,-0.0884358283886,0.0202010760795,-10.0673186144,-0.073900612437,-0.0166179469672,-0.264993917478,2013-06-22T03:05:41
Rest,-0.112228203819,-0.00269347672497,-10.0138982273,0.133927950071,-0.65222196756,-0.193892328569,2013-06-22T03:05:41
Rest,-0.0598550415039,0.0369604884141,-10.2509243378,-0.356010910604,-0.224937312595,-0.125105760242,2013-06-22T03:05:41
Rest,-0.133626376733,-0.00568622894287,-9.85782579106,-0.21521191029,-0.366768485227,-0.548267395527,2013-06-22T03:05:41
Rest,-0.117166247454,0.0200514386184,-9.94850673149,0.135350457028,0.756149218836,-0.68579923088,2013-06-22T03:05:41
Rest,-0.0978629905756,0.0249894798279,-10.0228762461,0.0626985085587,0.194034895428,-0.75693340993,2013-06-22T03:05:41
Rest,-0.142155721288,0.0196025255217,-10.0762967062,0.0595569550458,-0.0880759763683,-0.0508978293131,2013-06-22T03:05:41
Rest,-0.100855741509,0.0297778842898,-10.0671688307,-0.0810460041651,-0.368473871405,0.159760152399,2013-06-22T03:05:41
Rest,-0.115370589859,0.0209492645264,-10.0833299111,-0.28839889469,-0.154879368587,-0.194491584287,2013-06-22T03:05:41
Rest,-0.0811035812378,0.0130184712417,-10.0791402408,-0.080802558614,0.617722308536,-0.191246577421,2013-06-22T03:05:41
Rest,-0.117016602572,-0.0142155723572,-10.0140478284,-0.501405734435,0.128671959422,0.299897971725,2013-06-22T03:05:41
Rest,-0.108038351627,0.0161608617769,-10.0788408743,-0.641480054347,-0.36267253284,0.298337166778,2013-06-22T03:05:41
Rest,-0.110133280363,0.0184054258333,-10.0276645764,0.196011754945,0.0516263450273,0.0923089127352,2013-06-22T03:05:41
Rest,-0.10040682984,0.00658405456543,-10.0580409003,-0.221651004429,0.127056619684,-0.615733549549,2013-06-22T03:05:41
Rest,-0.0858919845581,0.029179333304,-10.0508584597,0.402315511071,0.12030819268,0.165330665255,2013-06-22T03:05:41
Rest,-0.132429274761,0.030526071167,-10.059986244,-0.0167325627441,0.0547051161617,-0.189647966309,2013-06-22T03:05:41
Rest,-0.0858919799915,0.0338180978789,-10.0369424001,0.467513001752,-0.232298869138,0.590117832201,2013-06-22T03:05:41
Rest,-0.156520933533,-0.0148141239139,-10.0885673185,0.19418954852,0.264138302882,-0.611914193142,2013-06-22T03:05:41
Rest,-0.0981622680664,0.0275333190918,-10.0484645686,0.0519013301775,-0.0869572260668,0.0225108627613,2013-06-22T03:05:41
Rest,-0.0760159004267,0.0287304187802,-10.0161429375,0.116693955392,-0.228030000907,0.730792141542,2013-06-22T03:05:42
Rest,-0.112377836018,-0.00703296737671,-10.0581910676,0.0556657882716,0.267087877387,-1.31758308465,2013-06-22T03:05:42
Rest,-0.139013329326,-0.00448912811279,-9.99279938001,0.535570287303,-0.232016857031,0.521538143901,2013-06-22T03:05:42
Rest,-0.105195234872,0.0363619382844,-9.98771126309,0.397231235647,0.0523907926058,-0.113015898524,2013-06-22T03:05:42
Rest,-0.119560448258,-0.0185550622954,-10.0188363961,0.535534375449,0.121116382818,0.170517847084,2013-06-22T03:05:42
Rest,-0.0930745883969,-0.00014963760376,-10.0885671542,0.120220654201,0.0554363366041,-0.538669539,2013-06-22T03:05:42
Rest,-0.100855749501,0.0502782360049,-10.0062667278,0.117694511405,0.0549041621481,0.0970991365096,2013-06-22T03:05:42
Rest,-0.124797764961,0.00748188033069,-10.0649243214,0.116463636611,0.126285702102,0.028172632681,2013-06-22T03:05:42
Rest,-0.0975637199347,-0.0212485397339,-10.0584899958,0.0473718075201,-0.0840230661788,-0.184494441838,2013-06-22T03:05:42
Rest,-0.1126771177,0.0368108499541,-10.0342487223,0.0449046684867,-0.0845568014397,0.451273266505,2013-06-22T03:05:42
Rest,-0.127640874865,0.0326209981905,-10.0414312724,0.324724455378,0.195856955111,-0.180419166781,2013-06-22T03:05:42
Rest,-0.100257193377,-0.00029927520752,-10.062979197,0.118319033487,0.128072970508,-0.888279388413,2013-06-22T03:05:42
Rest,-0.117615157483,0.00957680664062,-10.0742020355,0.390912830417,0.0535858089063,0.667531676502,2013-06-22T03:05:42
Rest,-0.141856450648,0.00778115539551,-10.0439754588,0.322539888741,-0.367599126944,0.172013778574,2013-06-22T03:05:42
Rest,-0.0975637199347,0.00389057782262,-10.0047699134,0.114336006004,-0.363955594547,-0.463125032098,2013-06-22T03:05:42
Rest,-0.1028010315,0.0110731829636,-10.0324532354,0.0437351086481,-0.082010374849,-0.109980713202,2013-06-22T03:05:42
Rest,-0.107589435962,-0.00254383926392,-10.0580409551,-0.0275492862052,-0.22237499114,0.242570433113,2013-06-22T03:05:42
Rest,-0.142155728138,0.028730420564,-10.0436756904,0.246817983684,0.0563752208107,0.95239304013,2013-06-22T03:05:42
Rest,-0.0905307525579,0.0154126726164,-10.0323036526,0.319691459734,-0.365801319768,-0.0367317601754,2013-06-22T03:05:42
Rest,-0.12015899796,0.0188543380737,-10.0601358268,-0.0981078567324,0.201315463536,0.102637953019,2013-06-22T03:05:42
Rest,-0.132130001837,-0.0062847792152,-10.0768955307,0.390450165142,0.407818402387,-0.0352453002366,2013-06-22T03:05:43
Rest,-0.120158995819,0.0255880310992,-10.0367928172,-0.0332974690236,-0.2215128265,0.668939389162,2013-06-22T03:05:43
Rest,-0.0932242294256,0.0131681091309,-10.0394860749,0.320110902718,0.0576408535299,-0.529352734085,2013-06-22T03:05:43
Rest,-0.114772040657,-0.00014963760376,-10.0092594616,0.3160205799,-0.295108515013,0.388488886994,2013-06-22T03:05:43
Rest,-0.0709282196156,0.00344166502918,-10.0560957941,-0.583952946145,0.066925021613,-0.958988868434,2013-06-22T03:05:43
Rest,-0.0830488678034,-0.000897825337148,-10.0281134526,-0.310053982773,-0.287536876792,-0.391188385861,2013-06-22T03:05:43
Rest,-0.139462242138,0.0212485397339,-10.0251211938,0.244651586417,-0.0121198655248,0.389783314564,2013-06-22T03:05:43
Rest,-0.09591770401,0.0387561382321,-10.0599864449,0.317256924181,0.128620692983,-0.315985335057,2013-06-22T03:05:43
Rest,-0.13198036195,0.011821370697,-10.0300589607,0.315082336024,0.199512933926,-0.173430282435,2013-06-22T03:05:43
Rest,-0.110133279792,0.0113724578857,-10.044124658,0.172028959737,-0.0813662626639,0.672985795997,2013-06-22T03:05:43
Rest,-0.0978629951422,0.020201076793,-10.034697836,-0.104344346383,-0.359573921473,-0.0355911752799,2013-06-22T03:05:43
Rest,-0.130184717554,0.0466869312314,-10.0528036207,0.246255613655,0.0596549856027,-0.456632350322,2013-06-22T03:05:43
Rest,-0.0781108291626,0.019303250885,-9.99983212819,0.0306886002298,-0.430966206968,0.531678893745,2013-06-22T03:05:43
Rest,-0.136619127666,-0.0205003508589,-10.016441957,0.311970864692,0.200112256345,0.110469958851,2013-06-22T03:05:43
Rest,-0.129586167139,0.00239420166016,-10.0348476197,0.173460831523,-0.220582613432,-0.244211172618,2013-06-22T03:05:43
Rest,-0.0787093795776,0.0589572175938,-10.00851089,0.0320858908484,0.133483907734,-0.102005393458,2013-06-22T03:05:43
Rest,-0.156820211024,0.00583586633257,-10.0812348385,0.239985580038,-0.43177211593,-0.0308129710377,2013-06-22T03:05:43
Rest,-0.100706108472,0.0206499896043,-10.0858735312,-0.389490870409,-0.285341157737,0.671804653519,2013-06-22T03:05:43
Rest,-0.14140754012,0.000598550415039,-10.0022265856,0.0290677176325,-0.217809836773,0.111619491695,2013-06-22T03:05:43
Rest,-0.107739075849,0.0227449163423,-10.0252702651,0.307562671274,-0.361359855859,0.113216401929,2013-06-22T03:05:43
Rest,-0.100406834406,0.0224456402786,-10.0091098423,-0.0410556301058,-0.146836113808,0.252555662752,2013-06-22T03:05:44
Rest,-0.0959176994434,0.0254383920683,-10.1089177587,-0.181624828572,-0.285024327673,0.0419203827475,2013-06-22T03:05:44
Rest,-0.130035074242,0.0260369441958,-10.0831803831,0.0992411745467,0.275602935487,-0.30876243669,2013-06-22T03:05:44
Rest,-0.120158995819,0.0119710083008,-10.0858739878,-0.392622858989,-0.353852597507,0.534981823817,2013-06-22T03:05:44
Rest,-0.115370596495,0.0279822330447,-10.0459206745,-0.249772574108,-0.00256882105676,-0.240718037786,2013-06-22T03:05:44
Rest,-0.0828992370495,-0.0194528884888,-10.0260185262,-0.322170124711,0.0693313359442,0.0436779458344,2013-06-22T03:05:44
Rest,-0.107888710028,0.00209492645264,-10.0743517645,0.30062965574,-0.430356185698,0.965318959691,2013-06-22T03:05:44
Rest,-0.12270283123,0.0442927307129,-10.0529532218,0.512204797122,-0.150380128214,0.401899163017,2013-06-22T03:05:44
Rest,-0.115071315579,0.0116717328079,-10.0649244128,0.027625222034,0.208235525723,-0.658481302325,2013-06-22T03:05:44
Rest,-0.127191961483,0.000448912811279,-10.0487635516,0.300910467229,-0.147528564256,0.614371193614,2013-06-22T03:05:44
Rest,-0.102950671387,0.0477343955994,-9.96451778156,0.0948270313935,0.207045071775,-0.0222757381682,2013-06-22T03:05:44
Rest,-0.0775122787476,-0.0338180984497,-9.99818598668,-0.183306709294,-0.00119267603105,-0.236255389617,2013-06-22T03:05:44
Rest,-0.166546652985,0.054019172674,-9.94536408608,0.163119765037,-0.566546956097,-0.374135938144,2013-06-22T03:05:44
Rest,-0.0378583137512,-0.0677858379281,-9.92920326141,0.0912013682129,-0.425539301508,0.261358229127,2013-06-22T03:05:44
Rest,-0.191236862172,0.0412999774961,-10.0245224059,-0.393365108453,-0.209038833343,-0.447860466437,2013-06-22T03:05:44
Rest,-0.0580593856922,-0.0158615848569,-10.0028251543,0.369946817708,-0.00613002349332,0.404994626093,2013-06-22T03:05:44
Rest,-0.144549927515,0.0146644851685,-10.0439751848,0.164097362543,0.490844074184,-0.653477761872,2013-06-22T03:05:44
Rest,-0.107888707744,0.0203507141113,-10.0369421443,-0.0493883541715,-0.141454751835,0.262669278602,2013-06-22T03:05:44
Rest,-0.107739077561,0.00433949050903,-10.046369496,0.0917414000544,-0.42384456082,-0.301970907458,2013-06-22T03:05:44
Rest,-0.148889413458,-0.0175076002107,-10.0559460469,0.576911234554,0.909200204479,0.48151793112,2013-06-22T03:05:44
Rest,-0.0508767852783,-0.0432452660595,-10.0707603341,-0.118697695439,-0.068784507264,-0.160043151682,2013-06-22T03:05:45
Rest,-0.132130002978,0.0348655622468,-9.98786139388,-0.118954534564,-0.209571374654,-0.160246283109,2013-06-22T03:05:45
Rest,-0.129586162573,0.0161608606352,-9.99968228965,0.0220038762954,0.141227621365,-0.441440835669,2013-06-22T03:05:45
Rest,-0.0876876335199,-0.0240916542053,-10.0423294816,-0.747142974085,-0.553761375579,-0.375225059832,2013-06-22T03:05:45
Rest,-0.0828992347662,-0.0263362182617,-10.0563948867,-0.189981311558,0.214722364485,-0.0174270492419,2013-06-22T03:05:45
Rest,-0.15442600708,0.014963760376,-10.0508586607,-0.194755693829,-0.630714982524,0.899758428447,2013-06-22T03:05:45
Rest,-0.13437457046,0.00478840360572,-10.0044708026,-0.121072613579,0.497017071089,-0.0858494747711,2013-06-22T03:05:45
Rest,-0.0736217010498,0.0243909294128,-10.0486138226,0.22297808884,0.000129316183853,0.834037227675,2013-06-22T03:05:45
Rest,-0.103100306707,0.027383681488,-10.011204513,0.22511094881,-0.21054022098,0.197969898143,2013-06-22T03:05:45
Rest,-0.10310030842,0.0160112236023,-10.0441245849,0.437839591749,-0.141422241736,-0.718951048121,2013-06-22T03:05:45
Rest,-0.14140754012,-0.0134673837676,-10.0092590598,0.432572555403,0.140362495197,0.412842353367,2013-06-22T03:05:45
Rest,-0.0808043060303,0.0242412918091,-10.0182373708,-0.196214526186,-0.487119646734,0.61989916453,2013-06-22T03:05:45
Rest,-0.0980126270377,0.0225952775969,-10.039336419,0.294800649573,0.0717251571657,-0.0119876648455,2013-06-22T03:05:45
Rest,-0.0713771347101,0.0248398422241,-10.1090675241,-0.19503922672,-0.203813765308,0.0563431042474,2013-06-22T03:05:45
Rest,-0.12225392113,0.0163104993806,-10.0228765018,0.226360926789,0.426064318939,-0.575910131593,2013-06-22T03:05:45
Rest,-0.0903811081043,-0.00314239024978,-10.037391185,-0.12774083922,-0.134655285177,0.692654926538,2013-06-22T03:05:45
Rest,-0.0706289512579,0.0100257194519,-10.0047701874,0.29196817546,0.0726863061882,0.342399677609,2013-06-22T03:05:45
Rest,-0.149487966156,0.0199018013,-10.0926074791,0.223682425418,0.00481542677215,-0.433856497565,2013-06-22T03:05:45
Rest,-0.073472063446,0.00104746322632,-10.0490628085,-0.0557007596405,-0.485182647774,-0.436318487276,2013-06-22T03:05:45
Rest,-0.114772043796,0.00179565124512,-9.99758774679,0.219310423998,-0.207249617265,0.625459792288,2013-06-22T03:05:45
Rest,-0.10699088469,-0.028431145856,-9.99115294624,-0.0580182014712,-0.0621510528885,-0.0105495239928,2013-06-22T03:05:46
Rest,-0.117166242602,-0.00493804035325,-10.0207816484,0.152273611398,0.428604428939,-0.149836994773,2013-06-22T03:05:46
Rest,-0.105344876472,0.0228945530898,-10.0508582953,0.288585124067,-0.136365593893,0.415419735922,2013-06-22T03:05:46
Rest,-0.0906803844535,0.00643441696167,-10.067468252,-0.129187865488,0.291391264599,0.132270762084,2013-06-22T03:05:46
Rest,-0.09531915017,0.0128688339233,-9.99519316154,0.00879773638446,-0.273206713027,0.273668791332,2013-06-22T03:05:46
Rest,-0.100556470297,0.00673369216919,-10.0719575263,0.152693868135,-0.343932734913,-0.92643992211,2013-06-22T03:05:46
Rest,-0.0492307762035,0.0374093997983,-10.0252707766,-0.0600737215556,-0.27227844763,0.0613025019357,2013-06-22T03:05:46
Rest,-0.122553199763,0.0234931037903,-10.0716584885,-0.269055665559,-0.19869111009,-0.291623944598,2013-06-22T03:05:46
Rest,-0.10729016632,-0.000598550415039,-9.99070419783,-0.0586494870414,0.151330031437,-0.50174324183,2013-06-22T03:05:46
Rest,-0.0586579361073,0.0303764335632,-9.99279916081,0.288869644135,0.147783028823,-0.287590264326,2013-06-22T03:05:46
Rest,-0.149188686382,0.00793079314197,-10.0484646234,0.0119079420638,-0.19997808048,-1.20671908258,2013-06-22T03:05:46
Rest,-0.0935235046331,0.0480336690944,-10.0574427335,0.00283913463105,-0.201990438305,1.12445244223,2013-06-22T03:05:46
Rest,-0.0779611915588,-0.00598550357957,-10.0116537546,0.00774077211427,0.150998954025,-0.0053280774092,2013-06-22T03:05:46
Rest,-0.110282912258,0.0320224477754,-10.006416201,-0.0603406325417,0.0816387832097,-0.429711426513,2013-06-22T03:05:46
Rest,-0.112976394834,0.0439934555054,-10.0481649646,0.144579349937,0.220439806449,0.279763134341,2013-06-22T03:05:46
Rest,-0.0686836601257,0.00104746322632,-10.08168366,0.00797090913516,0.0112824436449,-0.498471047609,2013-06-22T03:05:46
Rest,-0.0658405456543,-0.00134673843384,-10.0234747417,-0.409062483991,-0.476924788985,-0.925646126062,2013-06-22T03:05:46
Rest,-0.107439799214,-0.00284311447144,-10.0092593703,0.211200441472,-0.272424442923,0.493139764797,2013-06-22T03:05:46
Rest,-0.134224930573,0.0092775312904,-9.96930585609,0.00716428980759,0.29361176977,-0.567076936088,2013-06-22T03:05:46
Rest,-0.110282917967,0.0115220954895,-10.0718080713,-0.41242085599,-0.0544330024924,-0.287632846286,2013-06-22T03:05:46
Rest,-0.105195238226,0.0181061500549,-10.0182378274,0.00326104909814,-0.12947892226,0.280050429173,2013-06-22T03:05:47
Rest,-0.117465522376,0.0115220952041,-10.0556472284,-0.06620971938,0.0129769917334,-0.0719105861295,2013-06-22T03:05:47
Rest,-0.0978629900048,0.0249894792571,-10.0252703199,0.487645838105,-0.134010552671,0.779143210759,2013-06-22T03:05:47
Rest,-0.15203180542,0.0266354934692,-10.0807861084,0.422298376747,0.219460781541,-0.209799198816,2013-06-22T03:05:47
Rest,-0.122403561017,0.0139162971497,-10.039336693,-0.137459598099,-0.196743252197,-0.141528776679,2013-06-22T03:05:47
Rest,-0.135122753912,0.0398036031709,-10.059687462,-0.208735490234,-0.548262059441,0.140112579643,2013-06-22T03:05:47
Rest,-0.0757166275024,0.00568622922828,-10.0164419387,0.00119404778016,-0.127940168686,0.0713814732525,2013-06-22T03:05:47
Rest,-0.124498489753,-0.00688332977295,-10.007014788,0.208429092217,-0.0600195936404,0.567302012165,2013-06-22T03:05:47
Rest,-0.0959177062933,0.0320224477754,-10.0764467274,-0.346310387796,-0.123326335881,-0.494223523719,2013-06-22T03:05:47
Rest,-0.12060790863,0.0535702610044,-10.0480153087,-0.210916588416,-0.547703691477,0.35377901289,2013-06-22T03:05:47
Rest,-0.107589433393,0.00418985290527,-10.030208854,0.346514546419,-0.130992209368,0.499190565349,2013-06-22T03:05:47
Rest,-0.117016604998,-0.0187046998991,-10.0165913023,0.0669265690777,-0.197919992405,0.428245310399,2013-06-22T03:05:47
Rest,-0.0806546707098,0.00568622951369,-10.0207816119,0.277049121322,0.0113947574013,0.21795914044,2013-06-22T03:05:47
Rest,-0.120009355361,0.0115220954895,-10.0370918367,0.350797688679,0.152342647002,-0.770388615791,2013-06-22T03:05:47
Rest,-0.0954687866322,0.0178068748474,-10.0206318464,-0.421208001079,-0.896827743685,0.282889866877,2013-06-22T03:05:47
Rest,-0.124648123932,0.0115220952041,-10.0137482244,-0.140834471941,-0.616714375386,-0.348825151391,2013-06-22T03:05:47
Rest,-0.0881365486145,0.0107739079702,-10.0628293767,0.210871258371,0.365764394058,-0.839766369007,2013-06-22T03:05:47
Rest,-0.10055647201,0.0251391174316,-10.0484645869,-0.139944186131,0.0168407235254,-0.34798050245,2013-06-22T03:05:47
Rest,-0.112527478455,0.00927753193257,-10.0486139687,-0.0690223565956,0.0868390784684,-0.630013820917,2013-06-22T03:05:47
Rest,-0.109983638835,0.00179565124512,-10.0207815206,0.0659877982629,-0.266253927297,0.0785887835802,2013-06-22T03:05:47
Rest,-0.122104281243,0.00703296737671,-10.0346977264,-0.421035005194,-0.190932575482,-0.065703631711,2013-06-22T03:05:48
Rest,-0.10324995059,0.0206499893188,-10.0673187605,0.207807785126,0.295829633579,-0.343601524099,2013-06-22T03:05:48
Rest,-0.0906803878784,0.00658405399461,-10.0860236802,0.130962527394,-0.266979928381,1.06945426493,2013-06-22T03:05:48
Rest,-0.100706109614,0.0501285978303,-9.98771135442,-0.214712145882,-0.122221352679,0.431662059171,2013-06-22T03:05:48
Rest,-0.0902314705006,-0.0122702829375,-10.0583402303,0.204553360069,0.155409588702,0.222794460805,2013-06-22T03:05:48
Rest,-0.139761524195,0.0104746325486,-10.1183451286,-0.834957488944,-0.324499592744,-1.61985043832,2013-06-22T03:05:48
Rest,-0.0784101066534,0.0287304199219,-10.0182377726,0.135049701921,-0.264934553529,-0.20069691787,2013-06-22T03:05:48
Rest,-0.136768769836,-0.00882861862183,-10.0138980629,-0.0763583199397,-0.404138718013,0.362896328257,2013-06-22T03:05:48
Rest,-0.105045594414,0.0246902046204,-9.97633889653,0.200597613323,-0.40603991184,0.578073327208,2013-06-22T03:05:48
Rest,-0.130035074242,0.0237923789978,-10.095151501,-0.00643356045177,-0.192431455159,0.153156560091,2013-06-22T03:05:48
Rest,-0.0983119079535,0.0528220729856,-10.0273656665,-0.00720996753143,-0.333346822154,0.29424929856,2013-06-22T03:05:48
Rest,-0.104895960236,-0.00029927520752,-10.0302085252,0.0626218556935,-0.0525586091531,0.365716476012,2013-06-22T03:05:48
Rest,-0.103249944311,0.0459387443542,-10.0296103036,-0.14702267669,-0.330977600285,0.224014490005,2013-06-22T03:05:48
Rest,-0.104895964802,-0.0118213718387,-10.0559460652,-0.216669315244,-0.33030720121,0.223566378903,2013-06-22T03:05:48
Rest,-0.0983119090951,0.0278325942993,-10.0881183144,-0.0759522038285,0.0204501666743,0.012989555713,2013-06-22T03:05:48
Rest,-0.117166239177,-0.020799625781,-10.0514571745,0.130752392355,0.15985408084,0.439782967331,2013-06-22T03:05:48
Rest,-0.0935235069164,0.0457891067505,-10.0574427883,-0.147301300384,-0.189139597464,0.154956661783,2013-06-22T03:05:48
Rest,-0.129137253186,0.00404021473069,-9.93713385348,0.135396387382,0.301502692654,-0.69030950361,2013-06-22T03:05:48
Rest,-0.0492307762035,0.0332195491763,-10.0649244493,0.340317937336,-0.05323129941,0.228905225616,2013-06-22T03:05:48
Rest,-0.183455702209,-0.0164601352719,-10.0791401312,-0.147929637767,-0.047408529792,0.156636394731,2013-06-22T03:05:48
Rest,-0.0543184455982,0.0149637609468,-10.1023339416,0.269417078615,0.0187068642753,0.371321953567,2013-06-22T03:05:49
Rest,-0.143951374817,0.000448912811279,-9.98816050469,0.132848393316,0.231774118511,-0.26506598131,2013-06-22T03:05:49
Rest,-0.100556467443,0.0202010770784,-10.0393366382,0.20147146399,0.583778349434,-0.0507971373837,2013-06-22T03:05:49
Rest,-0.10519523316,0.00014963760376,-10.0860233332,-0.150540651,-0.257978912994,0.581582550338,2013-06-22T03:05:49
Rest,-0.0612017753712,-0.00104746322632,-10.0887169196,-0.143888673738,-0.0453899320829,-1.04288899121,2013-06-22T03:05:49
Rest,-0.149039053345,0.0237923789978,-10.004171911,-0.2166965693,0.236014358645,-0.124620696749,2013-06-22T03:05:49
Rest,-0.0463876571655,0.0136170221205,-9.95583877315,0.201419303756,0.444199191557,-0.261394354425,2013-06-22T03:05:49
Rest,-0.0685340270885,-0.0794575687381,-9.78510218963,0.269466704209,-0.541889172781,-0.191652066542,2013-06-22T03:05:49
Rest,-0.168043033589,0.0187047010408,-9.85273822213,0.408758780697,1.28614500456,0.518135535755,2013-06-22T03:05:49
Rest,-0.0812532176999,0.0451905563354,-10.041281507,0.270143960153,0.513747299296,0.0216856405064,2013-06-22T03:05:49
Rest,-0.117315877923,-0.0206499893188,-10.0839287538,0.268641985547,-0.259487450986,-0.0481508359517,2013-06-22T03:05:49
